Id,Label
0,-4.5845356
1,0.7915492
2,14.4380455
3,-4.445553
4,-3.9182136
5,-3.1743047
6,-3.4203255
7,2.7761285
8,-1.9716122
9,32.11941
10,-4.2267876
11,-4.3347206
12,-2.532191
13,-2.3873317
14,-2.351948
15,-4.585288
16,1.0805347
17,-1.7805994
18,-6.908226
19,-4.716604
20,-4.87568
21,11.650732
22,-4.5043335
23,-4.270177
24,-5.880003
25,-4.8746614
26,-5.6929855
27,-1.1806452
28,14.608947
29,-4.087776
30,0.9064033
31,22.775105
32,-3.0737355
33,-2.4297774
34,1.0299304
35,-0.63429236
36,-5.362316
37,-1.884556
38,-4.711376
39,-4.1685658
40,-2.3563178
41,-4.2731876
42,1.1088884
43,-3.4432995
44,1.5154109
45,-4.32611
46,-2.7733357
47,-2.3761966
48,-0.39400744
49,-0.37220645
50,-3.9170496
51,2.198947
52,-3.9732945
53,0.7560055
54,-2.76736
55,-0.17364311
56,-0.7379911
57,-4.084737
58,-2.4992282
59,3.6271234
60,2.0703692
61,-4.9721603
62,-4.8411446
63,0.579685
64,-5.0386505
65,-4.3483114
66,-3.9810326
67,-3.4425871
68,-4.153119
69,1.4700413
70,-4.2445154
71,-4.993141
72,-3.0066893
73,0.584332
74,-4.927803
75,-4.528887
76,-4.6997576
77,-3.1188023
78,-4.184828
79,-3.150656
80,-5.5128565
81,1.9575315
82,-2.200978
83,-3.93062
84,-0.76881194
85,-0.6508658
86,-4.760624
87,-4.820527
88,-1.4798663
89,-4.942935
90,-2.9407713
91,1.4008825
92,32.137184
93,-3.2539318
94,-4.2233105
95,1.1041589
96,-5.208645
97,-4.844511
98,-4.5641594
99,-4.639471
100,-1.5127933
101,-4.2558804
102,-2.2926815
103,-4.6737537
104,-3.4254773
105,-4.7938814
106,3.3939567
107,-4.6354256
108,-1.7504294
109,1.4871031
110,2.8180933
111,-3.0181901
112,-5.0035677
113,-4.982481
114,-3.1816247
115,0.63424516
116,-4.7663918
117,-4.208765
118,-4.445095
119,-2.6509974
120,15.445879
121,-4.608032
122,-4.0530024
123,-4.256526
124,0.63483644
125,-4.372944
126,-2.260803
127,-0.45060825
128,27.113638
129,-3.2589185
130,-2.4093778
131,-4.620475
132,-4.201355
133,-4.513568
134,-4.5703907
135,22.160358
136,-4.161519
137,-5.1186094
138,-4.3096275
139,4.4421263
140,-1.4088228
141,-4.2875357
142,-5.154215
143,-4.2831497
144,-2.959615
145,-5.0282183
146,-2.8799603
147,-3.7731063
148,-0.10520339
149,-4.4417953
150,3.737071
151,-2.0412009
152,0.6246376
153,19.73073
154,15.029709
155,-4.191453
156,-4.025359
157,-6.276119
158,-4.2990866
159,-4.8616714
160,-5.2699146
161,-5.0344915
162,21.827053
163,1.551894
164,1.1964145
165,-3.712691
166,-2.83126
167,-3.0463192
168,9.824029
169,-2.921632
170,-5.053525
171,-2.1419437
172,12.143531
173,-2.4342158
174,-4.0429754
175,-4.2426558
176,3.439428
177,-4.9107494
178,13.261922
179,10.482827
180,1.3740337
181,2.4556608
182,-3.716903
183,-2.0261457
184,-4.1228437
185,-4.3191977
186,6.358095
187,-5.0719357
188,-4.9713354
189,-3.0822499
190,12.3664875
191,-4.441203
192,-4.7315063
193,1.5266318
194,0.029294968
195,3.6986208
196,-3.235676
197,1.7278268
198,-4.8142643
199,9.068748
200,-2.546488
201,-4.0829687
202,3.8822348
203,-3.7270567
204,13.138258
205,-4.3478193
206,-2.8196552
207,3.297557
208,-4.134802
209,-5.129838
210,0.35211873
211,11.259786
212,-3.3228772
213,0.7195513
214,-4.650079
215,-4.5412636
216,1.5220983
217,-4.151614
218,-6.4528713
219,-2.1072223
220,1.5787734
221,-5.819825
222,-0.20934701
223,-4.2285023
224,-4.4248743
225,14.279817
226,-4.1776466
227,-5.332449
228,0.16281962
229,-2.6418903
230,1.482206
231,-3.339432
232,-4.5919237
233,-5.651437
234,-2.6245835
235,1.3373997
236,-2.3929203
237,6.856884
238,1.3163354
239,-1.2281148
240,25.04883
241,-1.196656
242,-2.2550247
243,-0.49252677
244,-2.048537
245,-4.114875
246,-4.626976
247,-4.3423347
248,-4.545865
249,-4.0406895
250,1.3619524
251,0.85072136
252,-0.91305995
253,-4.412655
254,-2.9956577
255,-4.553068
256,-5.291644
257,11.647261
258,-4.7054234
259,6.5710726
260,-3.6564386
261,-4.488158
262,-3.7677677
263,-4.2423506
264,-5.1991405
265,-0.49424243
266,-1.4652946
267,-4.3402815
268,-4.9571238
269,1.324209
270,20.41206
271,-5.2496185
272,53.01447
273,-4.254344
274,-1.6758649
275,-4.4460793
276,0.26077724
277,5.8490944
278,-4.286792
279,-4.642933
280,8.861059
281,1.3701943
282,1.518334
283,-3.9064415
284,-2.8701785
285,-4.5229044
286,4.258548
287,0.74032974
288,-5.0585794
289,-3.5974514
290,-1.2651813
291,-0.3160491
292,-4.1461983
293,-4.2386456
294,-4.3485126
295,-2.2967708
296,13.483881
297,-5.3458147
298,-0.0914309
299,2.5707343
300,8.418912
301,-4.2704544
302,-4.399605
303,-2.0503943
304,-5.127431
305,2.469737
306,2.7727294
307,2.71111
308,1.5197295
309,-4.397581
310,6.8505034
311,-4.6291027
312,1.8924801
313,-4.1900024
314,-5.200715
315,-4.8182745
316,-4.2052984
317,0.08106375
318,-4.4101133
319,5.922579
320,1.2938609
321,-4.2501945
322,-1.3179495
323,1.6830521
324,-4.093663
325,9.417445
326,-4.046467
327,-4.3642035
328,-5.553216
329,-4.4930544
330,-4.4958076
331,2.9708488
332,-5.784918
333,9.118327
334,-4.22225
335,-4.7224836
336,-3.9612076
337,-4.641967
338,0.073153496
339,-1.7770956
340,-4.569421
341,-1.769551
342,24.119783
343,-4.0600557
344,2.5655763
345,1.3544149
346,-4.2933884
347,-1.6236451
348,-1.9984996
349,1.341366
350,-4.573554
351,-4.822051
352,-6.193759
353,-3.7988307
354,18.930223
355,-4.5595636
356,1.1014919
357,1.8271024
358,-4.146778
359,-4.023633
360,-4.393875
361,-1.95487
362,-4.282997
