Id,Label
0,-5.3635364
1,-0.6686878
2,15.951414
3,-5.0007305
4,-2.7681398
5,-3.17279
6,1.9981163
7,6.727208
8,-1.9629252
9,21.595673
10,-3.4004488
11,-4.2685328
12,-3.0971847
13,-4.7135873
14,-4.4261913
15,-4.90254
16,2.5400972
17,-1.1434779
18,-5.1948757
19,-5.8789988
20,-5.338211
21,18.923908
22,-4.7304177
23,-1.7940617
24,-4.5403185
25,-4.580445
26,-4.874648
27,-4.467417
28,18.690762
29,-7.420865
30,-1.8329849
31,13.1837435
32,2.2181187
33,-4.373645
34,-1.3562608
35,0.13953054
36,-5.194996
37,-2.4064002
38,-4.0979195
39,-2.146686
40,-0.7143636
41,-4.435791
42,1.3748397
43,-1.8592553
44,-0.12365353
45,-5.3991575
46,-1.6355331
47,-1.382628
48,-0.31084418
49,-2.2786264
50,-0.50971997
51,-1.7275755
52,-4.2785897
53,0.63324475
54,-2.8530416
55,2.722814
56,-3.2572293
57,-1.4178185
58,-0.92452955
59,0.91589785
60,4.724409
61,-4.3175044
62,-4.333767
63,0.3862723
64,-6.140952
65,-4.7100334
66,-4.1030912
67,-4.3836946
68,-1.4319224
69,-0.27698982
70,-3.9810019
71,-5.3116016
72,-2.284328
73,0.41335642
74,-4.0866437
75,-5.455917
76,-5.230351
77,-4.3686805
78,-4.8900046
79,-2.6054006
80,-5.9638643
81,-1.7488377
82,-2.2424483
83,-4.4725013
84,-0.086117506
85,-2.8419318
86,-4.4178925
87,-5.5914545
88,3.2067494
89,-7.738042
90,12.098776
91,0.6388391
92,21.998222
93,-2.8038163
94,-3.1802063
95,-3.5564203
96,-5.411765
97,-3.751542
98,-4.6273303
99,-4.4648275
100,-1.7215197
101,-4.7605505
102,-1.4724617
103,-5.259798
104,-2.0032587
105,-4.79675
106,0.69843674
107,-5.181615
108,29.666943
109,-2.8535366
110,4.9716063
111,-2.5734174
112,-4.243721
113,-5.143034
114,1.4504521
115,16.07333
116,-4.6170583
117,-4.5245013
118,-2.824205
119,1.6209115
120,-0.16494536
121,-4.2801332
122,-1.5485666
123,-3.138753
124,5.1254296
125,-0.44047976
126,-5.402112
127,0.2361486
128,6.080963
129,-3.0386953
130,-2.854434
131,-4.593628
132,-3.3635187
133,-7.2447023
134,-5.267975
135,11.762315
136,-1.4170489
137,-4.1802225
138,-3.9902387
139,4.194969
140,-3.0283442
141,-2.7521753
142,-7.263818
143,-3.4218664
144,-4.161995
145,-6.131489
146,-2.9722009
147,-4.431639
148,-3.8973393
149,-2.2809834
150,6.517565
151,-0.59766626
152,-1.2245641
153,44.696266
154,2.6348598
155,-4.5371594
156,-3.8816433
157,-6.220621
158,-4.789241
159,-6.0206413
160,-5.4594
