Id,Label
0,-4.300289
1,1.7779598
2,17.822945
3,-4.6955433
4,-2.6099665
5,-1.4889717
6,4.2127905
7,6.70433
8,-2.5054934
9,25.402752
10,-2.8943725
11,-3.3759499
12,-2.2055376
13,-3.7658353
14,-3.879695
15,-3.8956141
16,13.638883
17,-4.1920996
18,-6.0115232
19,-4.032567
20,-3.9661875
21,20.439095
22,-4.2346697
23,-2.4564292
24,-4.4834585
25,-4.7555943
26,-4.4330597
27,-3.6736317
28,20.89555
29,-4.2484655
30,-0.2866434
31,24.873741
32,-0.6533307
33,-2.7607565
34,1.5754694
35,-0.34223485
36,-4.8800206
37,-1.5389223
38,-4.3492947
39,-1.73086
40,-0.16530359
41,-4.138597
42,3.9657054
43,-3.80787
44,0.28236115
45,-3.6994033
46,-3.6503835
47,-2.546173
48,-0.77290916
49,0.9661224
50,-3.7029676
51,0.8442966
52,-3.8393183
53,-0.55806506
54,-2.209611
55,0.22595495
56,0.7698613
57,-0.47111166
58,-0.099600315
59,0.89993584
60,12.203898
61,-4.159854
62,-4.848409
63,-0.4610921
64,-4.3253536
65,-4.349969
66,-3.9782696
67,-3.7562366
68,-4.887975
69,1.7105983
70,-4.100378
71,-5.3034887
72,-1.4335504
73,-0.9519532
74,-3.6981316
75,-4.6061907
76,-4.226165
77,-3.8474936
78,-3.0806808
79,-2.735364
80,-4.2518015
81,-2.1422365
82,-0.042598546
83,-4.7035165
84,-1.4293034
85,-4.464903
86,-4.2203836
87,-3.5515075
88,7.838939
89,-4.096052
90,-2.4661095
91,-0.06584394
92,26.937065
93,-3.3610406
94,0.038946092
95,-3.8883562
96,-3.8480473
97,-3.8173628
98,-4.1386104
99,-3.6982307
100,-2.6182046
101,-4.2157693
102,-3.2764664
103,-4.3793087
104,-3.1084046
105,-4.07057
106,12.344228
107,-3.908021
108,15.835625
109,-2.859868
110,20.191303
111,-3.8799868
112,-3.8434768
113,-4.0584173
114,-0.6472542
115,13.319396
116,-5.054167
117,-4.1717687
118,-4.499369
119,-0.9144157
120,-2.3416786
121,-4.1259904
122,-3.749937
123,-3.25911
124,-0.08624768
125,-1.4824605
126,-4.4124117
127,1.1453986
128,15.312836
129,-1.0924442
130,-1.0449235
131,-4.2444615
132,-2.6459157
133,-6.5636234
134,-4.163488
135,17.565647
136,-1.6116271
137,-4.657995
138,-4.953872
139,2.1057467
140,-2.2576942
141,-2.5324283
142,-4.6491804
143,-1.3838053
144,-2.9025111
145,-4.1618867
146,-3.5207462
147,-3.8958287
148,-3.102275
149,-0.34855127
150,3.01187
151,2.63067
152,-1.335952
153,12.293786
154,1.5175675
155,-0.7007046
156,-3.7080374
157,-5.5117226
158,-3.7456765
159,-4.3748593
160,-4.5625534
161,-4.1517277
162,22.86913
163,-3.0564575
164,-1.807298
165,-3.1114178
166,-1.7430272
167,-4.399016
168,3.2894082
169,-2.9806333
170,-5.590909
171,-1.0397193
172,11.151164
173,-2.2296364
174,-3.8829427
175,-4.3246794
176,0.7660882
177,-4.2173185
178,12.953146
179,1.2156353
180,0.6224157
181,0.38175118
182,-4.1464515
183,2.9145083
184,-2.0783372
185,-4.6311793
186,4.863457
187,-4.5300903
188,-4.4468994
189,-3.5160718
190,16.142593
191,-4.2984495
192,-4.658494
193,1.6290061
194,-0.20341337
195,2.076181
196,-4.467115
197,8.672006
198,-4.867125
199,5.137146
200,-4.9292192
201,-1.803621
202,3.1517344
203,-3.8987293
204,-3.6660385
205,-3.8763094
206,0.5579289
207,2.6252267
208,-3.913084
209,-3.4509044
210,0.64520574
211,10.139458
212,-2.2449074
213,-3.7315102
214,-1.2403698
215,-4.639736
216,-4.0597167
217,-3.9575777
218,-3.5124931
219,1.3651679
220,0.52386844
221,-1.6067104
222,-1.2674618
223,-3.7680173
224,-2.3615685
225,16.573483
226,-5.0028076
227,-4.1251926
228,-2.248067
229,-0.4931122
230,1.0424566
231,-3.5870924
232,-2.991434
