Id,Label
0,-5.269977
1,-2.5735936
2,9.93895
3,-4.6112266
4,-4.7271767
5,-0.0010404587
6,-4.0701604
7,16.308157
8,-3.0644007
9,18.726536
10,-4.461108
11,-3.314702
12,-4.4021173
13,-4.305247
14,-3.1445594
15,-4.3938403
16,-1.475781
17,-0.54015326
18,-4.7746925
19,-4.03066
20,-5.461782
21,13.199331
22,-4.4474816
23,-3.3241563
24,-5.4360194
25,-4.572265
26,-4.6832066
27,-3.989739
28,16.288988
29,-4.592566
30,1.8851109
31,8.480394
32,-0.29018927
33,-2.452732
34,-1.0815227
35,0.04578638
36,-4.3791547
37,-2.126875
38,-4.4439273
39,-4.2802224
40,1.0431855
41,-3.7769532
42,1.6984184
43,-4.348554
44,-0.196486
45,-4.190758
46,-3.5904279
47,-1.5750155
48,-3.9683137
49,-0.7018757
50,-4.117698
51,0.07191086
52,-3.4372225
53,-1.8194923
54,-2.1924725
55,5.05797
56,-2.812921
57,2.6012866
58,-0.42124772
59,0.7871921
60,-0.040595293
61,-5.3749795
62,-4.8037486
63,1.0080943
64,-4.2432895
65,-4.564877
66,-3.7000117
67,-4.275052
68,-0.6580055
69,5.9668756
70,-3.8838916
71,-5.019225
72,-3.0001898
73,-1.4344659
74,-4.241528
75,-4.4007955
76,-4.1775546
77,-3.1782265
78,-4.2662563
79,-4.4304748
80,-5.1273484
81,-2.2170577
82,-2.7779388
83,-4.2026525
84,-4.3210053
85,-3.9654126
86,-4.5816026
87,-4.858495
88,0.5482135
89,-4.9062014
90,-3.2415833
91,3.6506245
92,35.45012
93,-3.6836734
94,-4.0340724
95,-3.2211561
96,-4.8706326
97,-4.1566963
98,-4.106758
99,-3.277804
100,0.8228128
101,-4.5995603
102,-3.8034186
103,-4.2460423
104,-3.048026
105,-4.2830215
106,11.878588
107,-4.7685437
108,8.438265
109,-2.8051853
110,18.958132
111,-4.311086
112,-4.4084916
113,-5.097941
114,-0.74134445
115,20.208525
116,-4.362641
117,-4.4839015
118,-4.214686
119,2.472272
120,-2.5763998
121,-5.01666
122,-4.293756
123,-4.3787756
124,-1.4253125
125,-1.7884092
126,-4.56798
127,-0.28944921
128,26.132952
129,-4.4814296
130,-3.220611
131,-4.56856
132,-4.2623463
133,-4.305803
134,-5.338207
135,14.166906
136,-3.075787
137,-4.3801465
138,-5.1036906
139,13.618063
140,-2.8964515
141,-2.3124547
142,-5.6120667
143,-5.0776367
144,-3.0759645
145,-4.578711
146,-2.216322
147,-3.654664
148,-3.4891305
149,-2.9662719
150,16.969133
151,-0.9213891
152,-0.4045415
153,21.328857
154,7.858059
155,-4.4239507
156,-4.2542877
157,-4.92649
158,-5.788896
159,-4.2760425
160,-4.188131
161,-4.5683
162,21.587482
163,-3.2982116
164,-0.3035295
165,-4.477564
166,-2.8572598
167,-5.1579585
168,1.3513422
169,-3.1905727
170,-4.172659
171,-0.67846465
172,12.825676
173,-3.6776094
174,-4.753734
175,-3.8138018
176,5.4373198
177,-4.2321467
178,14.592974
179,0.7520431
180,2.0440671
181,4.2998285
182,-4.3326607
183,-1.9039855
184,-3.9832344
185,-4.2087507
186,10.415543
187,-4.910848
188,-4.708525
189,-4.531256
190,10.807552
191,-4.474792
192,-5.3640847
193,-0.19537163
194,-0.13739443
195,-0.23267746
196,-4.7799125
197,0.58478975
198,-4.490873
199,-2.6927104
200,-2.854117
201,-2.039835
202,1.6934564
203,-4.4845204
204,-1.5789785
205,-4.454661
206,-0.25833678
207,0.88207483
208,-4.554335
209,-5.278353
210,-0.9177599
211,19.407589
212,-2.9470668
213,-0.40574074
214,14.873816
215,-4.344534
216,-2.202406
217,-4.5980754
218,-4.710182
219,-3.6178365
220,1.7774162
221,-6.163097
222,-1.9064322
223,-4.4830227
224,-4.342342
225,14.7019825
226,-5.1571107
227,-4.78394
228,-0.28356552
229,-2.4628758
230,-1.8423362
231,-3.9445057
232,-4.033567
233,-4.6875043
234,-3.2835984
235,1.0382454
236,-2.9795074
237,11.983948
238,14.162962
239,2.0676851
240,-0.025490284
241,3.829755
242,-3.1319313
243,-2.406219
244,-3.0054603
245,-5.02447
246,-4.6562057
247,-4.5293827
248,-4.5375557
249,-3.5920925
250,-1.2232692
251,1.0123216
252,-1.4477673
253,-3.5832028
254,-4.9621654
255,-4.9185696
256,-5.162254
257,2.1927183
258,-4.42903
259,29.93225
260,-1.368237
261,-5.00026
262,-4.410582
263,-4.342784
264,-4.6926866
265,7.1727796
266,-0.13648248
267,-4.8601117
268,-4.8127313
269,1.9959586
270,27.636019
271,-4.5434656
272,18.016653
273,-4.3021793
274,-4.048672
275,-4.963049
276,1.8442547
277,12.654724
278,-4.40379
279,-3.7813783
280,4.9223084
281,1.0589943
282,1.0719551
283,-2.4118032
284,-3.0391078
285,-3.2294064
286,-0.029312134
287,0.9544232
288,-4.1280403
289,-2.977982
290,-0.7278285
291,-2.1745667
292,-3.9715967
293,-4.370398
294,-4.946654
295,-4.132235
296,6.669955
297,-4.589156
298,-1.2942176
299,4.600407
300,3.948622
301,-4.1851144
302,-4.0765676
303,-3.4861293
304,-5.004902
305,1.8601706
306,20.367407
307,-1.8146696
308,5.0829906
309,-3.5716186
310,3.638331
311,-4.6221533
312,1.0049736
313,-4.175754
314,-4.6907477
315,-4.476294
316,-5.3048053
317,2.6870394
318,-1.6374192
319,-3.0809007
320,1.2351438
321,-3.1902728
322,-2.5546622
323,7.0240064
324,0.21539736
325,4.424762
326,-3.343001
327,-4.2463365
328,-6.3925414
329,-4.5340176
330,-5.174348
331,5.5652637
332,-3.7045546
333,-3.580031
334,-4.3258753
335,-5.3150725
336,-3.0218043
337,-4.351521
338,0.28510475
339,-1.9185214
340,-3.8848796
341,-3.7398534
342,34.125164
343,-5.4453616
344,-2.9507794
345,1.099472
346,-4.839246
347,2.8689334
348,-3.1132956
349,-0.46094275
350,-4.6494155
351,-4.4028935
352,-4.2663836
353,-2.5225677
