Id,Label
0,-5.47832
1,-1.6193507
2,12.917589
3,-3.3332767
4,-1.5156932
5,-1.8601282
6,-1.5137619
7,2.0037162
8,-4.109728
9,14.289798
10,-4.5689707
11,-4.8768888
12,-2.668852
13,-3.0894759
14,-1.3903787
15,-3.341683
16,7.7892833
17,-4.0920873
18,-5.993633
19,-5.291196
20,-3.9016948
21,14.66682
22,-3.9869037
23,-4.2519236
24,-6.0063276
25,-4.619227
26,-5.582347
27,-3.7496467
28,16.311346
29,-3.593354
30,0.2314132
31,16.121681
32,-1.4533598
33,0.1768016
34,0.2427305
35,-0.30447003
36,-5.3102727
37,-1.5722055
38,-2.7079697
39,-3.241273
40,-1.2154374
41,-5.2328944
42,1.6169225
43,-4.1781874
44,-1.9981463
45,-5.9601445
46,-2.1766124
47,-2.6833792
48,-0.95061684
49,1.5010813
50,-2.5830226
51,0.11249215
52,-4.638131
53,-1.6099122
54,-2.1543481
55,7.5646763
56,-1.8768952
57,-2.850258
58,-0.75117177
59,5.2433977
60,7.628536
61,-4.685297
62,-6.1137486
63,1.8511379
64,-5.806302
65,-4.7923284
66,-4.606933
67,-2.3132246
68,-3.6763017
69,2.007095
70,-4.855505
71,-5.81248
72,-2.069704
73,2.2854462
74,-2.6653914
75,-5.705647
76,-5.430676
77,-4.2726607
78,-4.4878273
79,-3.9516487
80,-5.463708
81,2.39961
82,-2.8959537
83,-4.8075614
84,-3.3905125
85,1.5654566
86,-5.4863544
87,-5.0130563
88,2.7344391
89,-4.542343
90,-4.8525233
91,1.0198315
92,38.283726
93,-5.36553
94,-2.1798058
95,-1.5930775
96,-5.1219654
97,-3.5681274
98,-4.3706765
99,-1.3257314
100,0.6445681
101,-3.8767977
102,0.14209203
103,-3.654829
104,-3.410159
105,-3.8066797
106,10.380939
107,-5.3495517
108,-2.4610524
109,0.036485624
110,24.09235
111,-1.248715
112,-5.2626753
113,-3.7847188
114,-1.9134148
115,14.185401
116,-3.99273
117,-4.8606715
118,-3.2882514
119,2.1657057
120,1.0277306
121,-3.5528748
122,-3.9448745
123,-3.798373
124,3.1385307
125,-4.1050158
126,-4.907204
127,-1.4363506
128,12.684288
129,-4.455832
130,-0.013121794
131,-4.1579266
132,-3.6995568
133,-5.27818
134,-4.9516196
135,30.101599
136,-3.3011296
137,-3.2031672
138,-3.6547158
139,15.06836
140,2.2309268
141,-4.560786
142,-5.0719924
143,-4.523302
144,-3.194988
145,-5.1953764
146,-3.8872058
147,-2.6111019
148,-4.4388733
149,-0.72801214
150,22.838343
151,-1.0481212
152,-1.115743
153,21.387527
154,7.8898177
155,-2.3011136
156,-3.5712547
157,-5.6398783
158,-4.6612754
159,-3.2136724
160,-3.8731785
161,-4.25953
162,18.227665
163,-1.658058
164,-0.78909653
165,-4.3896346
166,-2.1204953
167,-3.7076666
168,5.6406493
169,-0.42179677
170,-3.2428465
171,-2.666496
172,7.4978714
173,-3.263332
174,-4.019932
175,-4.3223996
176,3.01782
177,-3.5990071
178,7.186775
179,4.474218
180,1.8754039
181,4.454087
182,-4.696894
183,0.24986693
184,-3.585067
185,-4.884221
186,6.35988
187,-3.5055785
188,-4.6738834
189,-4.868564
190,19.611698
191,-5.9378753
192,-4.7715807
193,1.4194645
194,0.75549585
195,-0.36511675
196,-4.965713
197,20.803726
198,-5.496033
199,1.1168154
200,-4.2317996
201,-2.517177
202,3.58638
203,-3.9348953
204,3.3956883
205,-4.3848324
206,-2.1116266
207,4.9771056
208,-4.667377
209,-3.9713602
210,0.3599536
211,10.097379
212,-3.0745218
213,5.1646023
214,-5.5843983
215,-4.289804
216,-0.17737761
217,-3.3005078
218,-4.055023
219,1.7763902
220,3.443097
221,-5.9190516
222,-0.5590684
223,-4.469233
224,-3.1992571
225,9.702247
226,-5.262755
227,-3.8046603
228,-2.865474
229,-0.33689132
230,0.26596874
231,-4.4303827
232,-1.1629515
233,-6.191343
234,-2.4877102
235,2.4300942
236,-1.8276633
237,4.859983
238,15.468156
239,-0.42713875
240,7.676677
241,-0.47042915
242,-2.7294652
243,-2.4906697
244,-3.207348
245,-5.2091556
246,-4.679474
247,-4.1130037
248,-4.804177
249,-4.9865303
250,-3.4824169
251,5.4358993
252,4.2233763
253,-1.2116951
254,-3.0384429
255,-5.1504307
256,-4.554061
257,3.150931
258,-4.4727674
259,0.5463423
260,-0.06214898
261,-4.229253
262,-0.57881933
263,-2.3989027
264,-6.163608
265,-1.1391716
266,-1.0188675
267,-3.7446811
268,-4.529773
269,1.950839
270,26.602081
271,-5.68125
272,3.994382
273,-2.5292454
274,-3.1446707
275,-4.8036556
276,5.933709
277,3.2017713
278,-1.8728366
279,-1.1183506
280,5.2993455
281,3.2176023
282,4.851409
283,-0.6734771
284,0.33248276
285,-4.353041
286,-1.2887273
287,2.4701946
288,-6.51239
289,-4.664477
290,1.6107827
291,0.6801744
292,-4.6778607
293,-2.3837807
294,-3.6683278
295,-1.4509541
296,8.479027
297,-5.1957364
298,-0.9852071
299,-0.24740341
300,9.201365
301,-2.3190057
302,-4.4689355
303,-2.4877837
304,-5.0446033
305,8.801051
306,16.192478
307,2.3202507
308,4.7149816
309,-4.588631
310,9.387077
311,-3.5750546
312,1.5871427
313,-2.2786987
314,-4.5264897
315,-1.976189
316,-3.0799823
317,-1.4925617
318,-3.844152
319,3.3094316
320,10.96665
321,-1.5368884
322,-1.027807
323,5.3990574
324,1.3060557
325,9.448973
326,-4.420663
327,-5.025589
328,-5.6987386
329,-5.148672
330,-4.980599
331,2.5261612
332,-5.5374994
333,-3.800485
334,-3.9262495
335,-5.3907547
336,-3.8275626
337,-5.624213
338,1.7321196
339,-2.0460353
340,-3.2080278
341,-0.055567272
342,21.743185
343,-5.128641
344,-2.3253417
345,9.761357
346,-2.9254453
347,1.6068205
348,-2.3047295
349,2.891708
350,-3.1423113
351,-4.5928535
352,-5.9131074
353,-1.0694448
354,11.854204
355,-4.4061394
356,1.599389
357,-1.3318875
358,-3.2670271
359,-4.891876
360,-3.603848
361,-3.62214
362,-5.156109
363,-4.619878
364,-4.0761876
365,-4.790856
366,-2.9235318
367,0.84607553
368,-6.016399
369,3.2962103
370,-4.035741
371,1.6708194
372,-6.3530245
373,-3.8786788
374,-0.76195484
375,-5.6852813
376,-5.255936
377,-0.8839988
378,7.432359
379,-4.5763764
380,1.9914598
381,-2.8487742
382,-3.6492634
383,-0.7728344
384,-4.282805
385,6.4230385
386,-0.622613
387,-5.133432
388,-2.7423534
389,13.007139
390,-2.0763006
391,-3.3501296
392,-0.23554498
393,-6.7929177
394,-3.9483347
395,-3.6220405
396,-4.6876836
397,-4.813103
398,6.0920277
399,2.3693402
400,0.83546966
401,-4.7092695
402,-4.101896
403,4.3463326
404,7.616539
405,0.17162342
406,-2.2768893
407,-3.5204828
408,-3.8447838
409,-1.5612469
410,-2.5271356
411,-1.7449362
412,-0.020181704
413,-3.2438931
414,4.8573914
415,-5.5355086
416,3.5991611
417,7.224332
418,-5.0151925
419,-5.306309
420,-0.41261613
421,-3.6745412
422,-4.2717843
423,-3.1952786
424,-4.3480935
425,-3.0245888
426,34.039177
427,-1.1655633
428,-3.7086806
429,-1.2600335
430,-0.0783477
431,-4.3494287
432,3.8741212
433,4.0998826
434,-3.1242654
435,-5.680858
436,-4.2046337
437,6.605264
438,-5.253822
439,4.6127453
440,10.141648
441,-5.069395
442,-3.5503511
443,-3.7965355
444,-4.9832797
445,-4.5137334
446,-3.1178284
447,-4.366604
448,-0.63413304
449,0.5510182
450,-1.1158731
451,6.1038814
452,-4.3292127
453,0.8701409
454,-5.6137896
455,-4.6758766
456,-4.154354
457,-0.9349714
458,4.9332523
459,-3.933105
460,-6.309627
461,-3.8198612
462,-0.028862009
463,-5.3038893
464,1.1163484
465,-3.9459355
466,-2.398177
467,-2.135227
468,-0.5062004
469,26.056263
470,17.169888
471,-4.0434413
472,-4.6590567
473,-5.9992733
474,-5.441894
475,-4.744781
476,-1.1790466
477,-2.8040478
478,-5.2709126
479,-0.82515806
480,-3.082284
481,0.80917805
482,0.44229043
483,-6.056813
484,-3.775826
485,-5.262395
486,-4.6184335
487,-4.7342396
488,-4.32341
489,3.708652
490,-3.9913423
491,-2.4658628
492,-3.8302708
493,-4.6357746
494,9.689938
495,11.670857
496,-2.0787058
497,-4.6159334
498,-4.479803
499,-2.2444236
500,-0.47745463
501,3.660886
502,-5.8140755
503,2.3130112
504,-1.0872792
505,-2.5553932
506,-3.0043507
507,-0.87270564
508,-2.4564865
509,-0.2596676
